Date,Commodity,Sector,Closing Price
11/21/2013,Soybeans,Agriculture,1343.25
11/21/2013,Wheat,Agriculture,651.00
11/22/2013,Crude Oil,Energy,95.29
11/22/2013,Gasoline,Energy,2.71
11/22/2013,Gold,Precious Metals,1244.10
11/22/2013,Heating Oil,Energy,3.04
11/22/2013,Natural Gas,Energy,3.26
11/22/2013,Platinum,Precious Metals,1382.70
11/22/2013,Rice,Agriculture,15.55
11/22/2013,Silver,Precious Metals,19.90
11/22/2013,Soybeans,Agriculture,1338.25
11/22/2013,Wheat,Agriculture,650.25
11/25/2013,Crude Oil,Energy,94.15
11/25/2013,Gasoline,Energy,2.67
11/25/2013,Gold,Precious Metals,1241.60
11/25/2013,Heating Oil,Energy,3.03
11/25/2013,Natural Gas,Energy,3.33
11/25/2013,Platinum,Precious Metals,1377.80
11/25/2013,Rice,Agriculture,15.51
11/25/2013,Silver,Precious Metals,19.93
11/25/2013,Soybeans,Agriculture,1344.00
11/25/2013,Wheat,Agriculture,638.75
11/26/2013,Crude Oil,Energy,94.21
11/26/2013,Gasoline,Energy,2.68
11/26/2013,Gold,Precious Metals,1241.50
11/26/2013,Heating Oil,Energy,3.04
11/26/2013,Natural Gas,Energy,3.27
11/26/2013,Platinum,Precious Metals,1371.90
11/26/2013,Rice,Agriculture,15.56
11/26/2013,Silver,Precious Metals,19.89
11/26/2013,Soybeans,Agriculture,1323.75
11/26/2013,Wheat,Agriculture,640.75
11/27/2013,Crude Oil,Energy,93.50
11/27/2013,Gasoline,Energy,2.69
11/27/2013,Gold,Precious Metals,1237.90
11/27/2013,Heating Oil,Energy,3.04
11/27/2013,Natural Gas,Energy,3.29
11/27/2013,Platinum,Precious Metals,1352.70
11/27/2013,Rice,Agriculture,15.48
11/27/2013,Silver,Precious Metals,19.68
11/27/2013,Soybeans,Agriculture,1327.50
11/27/2013,Wheat,Agriculture,633.75
11/29/2013,Crude Oil,Energy,92.29
11/29/2013,Gasoline,Energy,2.66
11/29/2013,Gold,Precious Metals,1250.40
11/29/2013,Heating Oil,Energy,3.03
11/29/2013,Natural Gas,Energy,3.13
11/29/2013,Platinum,Precious Metals,1368.80
11/29/2013,Rice,Agriculture,15.46
11/29/2013,Silver,Precious Metals,20.03
11/29/2013,Soybeans,Agriculture,1325.25
11/29/2013,Wheat,Agriculture,628.75
12/2/2013,Crude Oil,Energy,92.71
12/2/2013,Gasoline,Energy,2.68
12/2/2013,Gold,Precious Metals,1221.90
12/2/2013,Heating Oil,Energy,3.05
12/2/2013,Natural Gas,Energy,3.19
12/2/2013,Platinum,Precious Metals,1346.80
12/2/2013,Rice,Agriculture,15.55
12/2/2013,Silver,Precious Metals,19.29
12/2/2013,Soybeans,Agriculture,1334.75
12/2/2013,Wheat,Agriculture,621.75
12/3/2013,Crude Oil,Energy,93.86
12/3/2013,Gasoline,Energy,2.72
12/3/2013,Gold,Precious Metals,1220.80
12/3/2013,Heating Oil,Energy,3.07
12/3/2013,Natural Gas,Energy,3.19
12/3/2013,Platinum,Precious Metals,1355.80
12/3/2013,Rice,Agriculture,15.55
12/3/2013,Silver,Precious Metals,19.07
12/3/2013,Soybeans,Agriculture,1313.75
12/3/2013,Wheat,Agriculture,619.75
12/4/2013,Crude Oil,Energy,96.90
12/4/2013,Gasoline,Energy,2.72
12/4/2013,Gold,Precious Metals,1247.20
12/4/2013,Heating Oil,Energy,3.06
12/4/2013,Natural Gas,Energy,3.18
12/4/2013,Platinum,Precious Metals,1376.00
12/4/2013,Rice,Agriculture,15.49
12/4/2013,Silver,Precious Metals,19.83
12/4/2013,Soybeans,Agriculture,1319.00
12/4/2013,Wheat,Agriculture,612.75
12/5/2013,Crude Oil,Energy,97.33
12/5/2013,Gasoline,Energy,2.71
12/5/2013,Gold,Precious Metals,1231.90
12/5/2013,Heating Oil,Energy,3.05
12/5/2013,Natural Gas,Energy,3.10
12/5/2013,Platinum,Precious Metals,1363.50
12/5/2013,Rice,Agriculture,15.27
12/5/2013,Silver,Precious Metals,19.57
12/5/2013,Soybeans,Agriculture,1331.00
12/5/2013,Wheat,Agriculture,610.75
12/6/2013,Crude Oil,Energy,97.38
12/6/2013,Gasoline,Energy,2.73
12/6/2013,Gold,Precious Metals,1229.00
12/6/2013,Heating Oil,Energy,3.06
12/6/2013,Natural Gas,Energy,3.05
12/6/2013,Platinum,Precious Metals,1356.30
12/6/2013,Rice,Agriculture,15.32
12/6/2013,Silver,Precious Metals,19.52
12/6/2013,Soybeans,Agriculture,1319.75
12/6/2013,Wheat,Agriculture,613.50
12/9/2013,Crude Oil,Energy,97.66
12/9/2013,Gasoline,Energy,2.67
12/9/2013,Gold,Precious Metals,1234.20
12/9/2013,Heating Oil,Energy,3.01
12/9/2013,Natural Gas,Energy,3.08
12/9/2013,Platinum,Precious Metals,1368.50
12/9/2013,Rice,Agriculture,15.44
12/9/2013,Silver,Precious Metals,19.70
12/9/2013,Soybeans,Agriculture,1322.75
12/9/2013,Wheat,Agriculture,609.50
12/10/2013,Crude Oil,Energy,97.25
12/10/2013,Gasoline,Energy,2.68
12/10/2013,Gold,Precious Metals,1261.10
12/10/2013,Heating Oil,Energy,3.02
12/10/2013,Natural Gas,Energy,3.05
12/10/2013,Platinum,Precious Metals,1388.70
12/10/2013,Rice,Agriculture,15.28
12/10/2013,Silver,Precious Metals,20.32
12/10/2013,Soybeans,Agriculture,1305.25
12/10/2013,Wheat,Agriculture,606.25
12/11/2013,Crude Oil,Energy,98.65
12/11/2013,Gasoline,Energy,2.66
12/11/2013,Gold,Precious Metals,1257.20
12/11/2013,Heating Oil,Energy,3.02
12/11/2013,Natural Gas,Energy,3.01
12/11/2013,Platinum,Precious Metals,1385.20
12/11/2013,Rice,Agriculture,15.40
12/11/2013,Silver,Precious Metals,20.36
12/11/2013,Soybeans,Agriculture,1313.75
12/11/2013,Wheat,Agriculture,606.00
12/12/2013,Crude Oil,Energy,97.55
12/12/2013,Gasoline,Energy,2.63
12/12/2013,Gold,Precious Metals,1224.90
12/12/2013,Heating Oil,Energy,2.98
12/12/2013,Natural Gas,Energy,3.09
12/12/2013,Platinum,Precious Metals,1364.40
12/12/2013,Rice,Agriculture,15.35
12/12/2013,Silver,Precious Metals,19.45
12/12/2013,Soybeans,Agriculture,1308.75
12/12/2013,Wheat,Agriculture,609.00
12/13/2013,Crude Oil,Energy,97.58
12/13/2013,Gasoline,Energy,2.63
12/13/2013,Gold,Precious Metals,1234.60
12/13/2013,Heating Oil,Energy,2.98
12/13/2013,Natural Gas,Energy,3.04
12/13/2013,Platinum,Precious Metals,1362.90
12/13/2013,Rice,Agriculture,15.36
12/13/2013,Silver,Precious Metals,19.60
12/13/2013,Soybeans,Agriculture,1292.50
12/13/2013,Wheat,Agriculture,600.50
12/16/2013,Crude Oil,Energy,96.55
12/16/2013,Gasoline,Energy,2.66
12/16/2013,Gold,Precious Metals,1244.40
12/16/2013,Heating Oil,Energy,2.99
12/16/2013,Natural Gas,Energy,2.95
12/16/2013,Platinum,Precious Metals,1360.10
12/16/2013,Rice,Agriculture,15.30
12/16/2013,Silver,Precious Metals,20.10
12/16/2013,Soybeans,Agriculture,1270.00
12/16/2013,Wheat,Agriculture,605.25
12/17/2013,Crude Oil,Energy,97.30
12/17/2013,Gasoline,Energy,2.66
12/17/2013,Gold,Precious Metals,1230.10
12/17/2013,Heating Oil,Energy,2.96
12/17/2013,Natural Gas,Energy,2.90
12/17/2013,Platinum,Precious Metals,1344.60
12/17/2013,Rice,Agriculture,15.28
12/17/2013,Silver,Precious Metals,19.84
12/17/2013,Soybeans,Agriculture,1271.25
12/17/2013,Wheat,Agriculture,597.00
12/18/2013,Crude Oil,Energy,97.30
12/18/2013,Gasoline,Energy,2.71
12/18/2013,Gold,Precious Metals,1235.00
12/18/2013,Heating Oil,Energy,3.01
12/18/2013,Natural Gas,Energy,2.98
12/18/2013,Platinum,Precious Metals,1342.70
12/18/2013,Rice,Agriculture,15.51
12/18/2013,Silver,Precious Metals,20.06
12/18/2013,Soybeans,Agriculture,1276.75
12/18/2013,Wheat,Agriculture,605.75
12/19/2013,Crude Oil,Energy,97.69
12/19/2013,Gasoline,Energy,2.75
12/19/2013,Gold,Precious Metals,1193.60
12/19/2013,Heating Oil,Energy,3.03
12/19/2013,Natural Gas,Energy,2.94
12/19/2013,Platinum,Precious Metals,1318.40
12/19/2013,Rice,Agriculture,15.60
12/19/2013,Silver,Precious Metals,19.19
12/19/2013,Soybeans,Agriculture,1276.00
12/19/2013,Wheat,Agriculture,605.75
12/20/2013,Crude Oil,Energy,98.70
12/20/2013,Gasoline,Energy,2.78
12/20/2013,Gold,Precious Metals,1203.70
12/20/2013,Heating Oil,Energy,3.07
12/20/2013,Natural Gas,Energy,3.04
12/20/2013,Platinum,Precious Metals,1333.70
12/20/2013,Rice,Agriculture,15.64
12/20/2013,Silver,Precious Metals,19.45
12/20/2013,Soybeans,Agriculture,1269.25
12/20/2013,Wheat,Agriculture,602.50
12/23/2013,Crude Oil,Energy,99.20
12/23/2013,Gasoline,Energy,2.78
12/23/2013,Gold,Precious Metals,1197.00
12/23/2013,Heating Oil,Energy,3.05
12/23/2013,Natural Gas,Energy,3.01
12/23/2013,Platinum,Precious Metals,1328.20
12/23/2013,Rice,Agriculture,15.48
12/23/2013,Silver,Precious Metals,19.41
12/23/2013,Soybeans,Agriculture,1273.75
12/23/2013,Wheat,Agriculture,588.75
12/24/2013,Crude Oil,Energy,98.62
12/24/2013,Gasoline,Energy,2.81
12/24/2013,Gold,Precious Metals,1203.30
12/24/2013,Heating Oil,Energy,3.07
12/24/2013,Natural Gas,Energy,2.97
12/24/2013,Platinum,Precious Metals,1336.60
12/24/2013,Rice,Agriculture,15.55
12/24/2013,Silver,Precious Metals,19.48
12/24/2013,Soybeans,Agriculture,1278.50
12/24/2013,Wheat,Agriculture,584.25
12/26/2013,Crude Oil,Energy,99.20
12/26/2013,Gasoline,Energy,2.81
12/26/2013,Gold,Precious Metals,1212.30
12/26/2013,Heating Oil,Energy,3.08
12/26/2013,Natural Gas,Energy,2.90
12/26/2013,Platinum,Precious Metals,1363.80
12/26/2013,Rice,Agriculture,15.41
12/26/2013,Silver,Precious Metals,19.92
12/26/2013,Soybeans,Agriculture,1294.25
12/26/2013,Wheat,Agriculture,569.00
12/27/2013,Crude Oil,Energy,99.63
12/27/2013,Gasoline,Energy,2.81
12/27/2013,Gold,Precious Metals,1214.00
12/27/2013,Heating Oil,Energy,3.09
12/27/2013,Natural Gas,Energy,2.82
12/27/2013,Platinum,Precious Metals,1378.90
12/27/2013,Rice,Agriculture,15.65
12/27/2013,Silver,Precious Metals,20.05
12/27/2013,Soybeans,Agriculture,1307.00
12/27/2013,Wheat,Agriculture,573.50
12/30/2013,Crude Oil,Energy,100.15
12/30/2013,Gasoline,Energy,2.79
12/30/2013,Gold,Precious Metals,1203.80
12/30/2013,Heating Oil,Energy,3.06
12/30/2013,Natural Gas,Energy,2.90
12/30/2013,Platinum,Precious Metals,1367.20
12/30/2013,Rice,Agriculture,15.64
12/30/2013,Silver,Precious Metals,19.62
12/30/2013,Soybeans,Agriculture,1318.00
12/30/2013,Wheat,Agriculture,579.25
12/31/2013,Crude Oil,Energy,99.25
12/31/2013,Gasoline,Energy,2.79
12/31/2013,Gold,Precious Metals,1202.30
12/31/2013,Heating Oil,Energy,3.07
12/31/2013,Natural Gas,Energy,2.83
12/31/2013,Platinum,Precious Metals,1373.80
12/31/2013,Rice,Agriculture,15.48
12/31/2013,Silver,Precious Metals,19.37
12/31/2013,Soybeans,Agriculture,1315.00
12/31/2013,Wheat,Agriculture,567.75
1/2/2014,Crude Oil,Energy,98.50
1/2/2014,Gasoline,Energy,2.70
1/2/2014,Gold,Precious Metals,1225.20
1/2/2014,Heating Oil,Energy,2.99
1/2/2014,Natural Gas,Energy,2.80
1/2/2014,Platinum,Precious Metals,1404.60
1/2/2014,Rice,Agriculture,15.64
1/2/2014,Silver,Precious Metals,20.13
1/2/2014,Soybeans,Agriculture,1316.50
1/2/2014,Wheat,Agriculture,572.75
1/3/2014,Crude Oil,Energy,95.47
1/3/2014,Gasoline,Energy,2.70
1/3/2014,Gold,Precious Metals,1225.20
1/3/2014,Heating Oil,Energy,2.99
1/3/2014,Natural Gas,Energy,2.80
1/3/2014,Platinum,Precious Metals,1414.20
1/3/2014,Rice,Agriculture,15.58
1/3/2014,Silver,Precious Metals,20.13
1/3/2014,Soybeans,Agriculture,1280.50
1/3/2014,Wheat,Agriculture,563.50
1/6/2014,Crude Oil,Energy,94.18
1/6/2014,Gasoline,Energy,2.65
1/6/2014,Gold,Precious Metals,1238.00
1/6/2014,Heating Oil,Energy,2.94
1/6/2014,Natural Gas,Energy,2.77
1/6/2014,Platinum,Precious Metals,1416.40
1/6/2014,Rice,Agriculture,15.60
1/6/2014,Silver,Precious Metals,20.10
1/6/2014,Soybeans,Agriculture,1279.50
1/6/2014,Wheat,Agriculture,562.25
1/7/2014,Crude Oil,Energy,93.60
1/7/2014,Gasoline,Energy,2.68
1/7/2014,Gold,Precious Metals,1229.60
1/7/2014,Heating Oil,Energy,2.96
1/7/2014,Natural Gas,Energy,2.69
1/7/2014,Platinum,Precious Metals,1415.40
1/7/2014,Rice,Agriculture,15.45
1/7/2014,Silver,Precious Metals,19.79
1/7/2014,Soybeans,Agriculture,1277.00
1/7/2014,Wheat,Agriculture,561.25
1/8/2014,Crude Oil,Energy,93.96
1/8/2014,Gasoline,Energy,2.66
1/8/2014,Gold,Precious Metals,1225.50
1/8/2014,Heating Oil,Energy,2.95
1/8/2014,Natural Gas,Energy,2.79
1/8/2014,Platinum,Precious Metals,1414.20
1/8/2014,Rice,Agriculture,15.51
1/8/2014,Silver,Precious Metals,19.54
1/8/2014,Soybeans,Agriculture,1284.75
1/8/2014,Wheat,Agriculture,570.00
1/9/2014,Crude Oil,Energy,92.58
1/9/2014,Gasoline,Energy,2.64
1/9/2014,Gold,Precious Metals,1229.40
1/9/2014,Heating Oil,Energy,2.92
1/9/2014,Natural Gas,Energy,2.62
1/9/2014,Platinum,Precious Metals,1419.90
1/9/2014,Rice,Agriculture,15.43
1/9/2014,Silver,Precious Metals,19.68
1/9/2014,Soybeans,Agriculture,1287.75
1/9/2014,Wheat,Agriculture,565.25
1/10/2014,Crude Oil,Energy,92.30
1/10/2014,Gasoline,Energy,2.67
1/10/2014,Gold,Precious Metals,1246.90
1/10/2014,Heating Oil,Energy,2.94
1/10/2014,Natural Gas,Energy,2.59
1/10/2014,Platinum,Precious Metals,1436.90
1/10/2014,Rice,Agriculture,15.43
1/10/2014,Silver,Precious Metals,20.22
1/10/2014,Soybeans,Agriculture,1285.50
1/10/2014,Wheat,Agriculture,563.50
1/13/2014,Crude Oil,Energy,92.83
1/13/2014,Gasoline,Energy,2.63
1/13/2014,Gold,Precious Metals,1251.10
1/13/2014,Heating Oil,Energy,2.93
1/13/2014,Natural Gas,Energy,2.56
1/13/2014,Platinum,Precious Metals,1443.90
1/13/2014,Rice,Agriculture,15.48
1/13/2014,Silver,Precious Metals,20.39
1/13/2014,Soybeans,Agriculture,1269.25
1/13/2014,Wheat,Agriculture,566.00
1/14/2014,Crude Oil,Energy,91.51
1/14/2014,Gasoline,Energy,2.62
1/14/2014,Gold,Precious Metals,1245.40
1/14/2014,Heating Oil,Energy,2.94
1/14/2014,Natural Gas,Energy,2.83
1/14/2014,Platinum,Precious Metals,1433.80
1/14/2014,Rice,Agriculture,15.52
1/14/2014,Silver,Precious Metals,20.28
1/14/2014,Soybeans,Agriculture,1275.00
1/14/2014,Wheat,Agriculture,551.50
1/15/2014,Crude Oil,Energy,92.65
1/15/2014,Gasoline,Energy,2.64
1/15/2014,Gold,Precious Metals,1238.30
1/15/2014,Heating Oil,Energy,2.98
1/15/2014,Natural Gas,Energy,2.85
1/15/2014,Platinum,Precious Metals,1428.60
1/15/2014,Rice,Agriculture,15.45
1/15/2014,Silver,Precious Metals,20.13
1/15/2014,Soybeans,Agriculture,1282.75
1/15/2014,Wheat,Agriculture,553.50
1/16/2014,Crude Oil,Energy,94.29
1/16/2014,Gasoline,Energy,2.61
1/16/2014,Gold,Precious Metals,1240.20
1/16/2014,Heating Oil,Energy,2.98
1/16/2014,Natural Gas,Energy,2.93
1/16/2014,Platinum,Precious Metals,1431.50
1/16/2014,Rice,Agriculture,15.43
1/16/2014,Silver,Precious Metals,20.05
1/16/2014,Soybeans,Agriculture,1292.75
1/16/2014,Wheat,Agriculture,555.75
1/17/2014,Crude Oil,Energy,94.17
1/17/2014,Gasoline,Energy,2.63
1/17/2014,Gold,Precious Metals,1251.90
1/17/2014,Heating Oil,Energy,2.95
1/17/2014,Natural Gas,Energy,2.91
1/17/2014,Platinum,Precious Metals,1454.10
1/17/2014,Rice,Agriculture,15.40
1/17/2014,Silver,Precious Metals,20.30
1/17/2014,Soybeans,Agriculture,1313.25
1/17/2014,Wheat,Agriculture,563.75
1/21/2014,Crude Oil,Energy,93.90
1/21/2014,Gasoline,Energy,2.63
1/21/2014,Gold,Precious Metals,1241.80
1/21/2014,Heating Oil,Energy,2.95
1/21/2014,Natural Gas,Energy,2.94
1/21/2014,Platinum,Precious Metals,1453.50
1/21/2014,Rice,Agriculture,15.30
1/21/2014,Silver,Precious Metals,19.87
1/21/2014,Soybeans,Agriculture,1316.25
1/21/2014,Wheat,Agriculture,584.50
1/22/2014,Crude Oil,Energy,95.20
1/22/2014,Gasoline,Energy,2.69
1/22/2014,Gold,Precious Metals,1238.60
1/22/2014,Heating Oil,Energy,2.98
1/22/2014,Natural Gas,Energy,3.03
1/22/2014,Platinum,Precious Metals,1462.40
1/22/2014,Rice,Agriculture,15.36
1/22/2014,Silver,Precious Metals,19.84
1/22/2014,Soybeans,Agriculture,1325.75
1/22/2014,Wheat,Agriculture,587.50
1/23/2014,Crude Oil,Energy,96.69
1/23/2014,Gasoline,Energy,2.67
1/23/2014,Gold,Precious Metals,1262.50
1/23/2014,Heating Oil,Energy,2.99
1/23/2014,Natural Gas,Energy,3.14
1/23/2014,Platinum,Precious Metals,1463.20
1/23/2014,Rice,Agriculture,15.32
1/23/2014,Silver,Precious Metals,20.01
1/23/2014,Soybeans,Agriculture,1331.50
1/23/2014,Wheat,Agriculture,580.75
1/24/2014,Crude Oil,Energy,97.37
1/24/2014,Gasoline,Energy,2.67
1/24/2014,Gold,Precious Metals,1264.50
1/24/2014,Heating Oil,Energy,3.02
1/24/2014,Natural Gas,Energy,3.13
1/24/2014,Platinum,Precious Metals,1428.60
1/24/2014,Rice,Agriculture,15.39
1/24/2014,Silver,Precious Metals,19.77
1/24/2014,Soybeans,Agriculture,1325.50
1/24/2014,Wheat,Agriculture,577.50
1/27/2014,Crude Oil,Energy,96.90
1/27/2014,Gasoline,Energy,2.63
1/27/2014,Gold,Precious Metals,1263.50
1/27/2014,Heating Oil,Energy,2.97
1/27/2014,Natural Gas,Energy,3.13
1/27/2014,Platinum,Precious Metals,1421.10
1/27/2014,Rice,Agriculture,15.34
1/27/2014,Silver,Precious Metals,19.79
1/27/2014,Soybeans,Agriculture,1334.75
1/27/2014,Wheat,Agriculture,584.75
1/28/2014,Crude Oil,Energy,95.66
1/28/2014,Gasoline,Energy,2.64
1/28/2014,Gold,Precious Metals,1250.50
1/28/2014,Heating Oil,Energy,2.99
1/28/2014,Natural Gas,Energy,3.05
1/28/2014,Platinum,Precious Metals,1409.40
1/28/2014,Rice,Agriculture,15.55
1/28/2014,Silver,Precious Metals,19.50
1/28/2014,Soybeans,Agriculture,1323.00
1/28/2014,Wheat,Agriculture,590.25
1/29/2014,Crude Oil,Energy,97.20
1/29/2014,Gasoline,Energy,2.67
1/29/2014,Gold,Precious Metals,1262.20
1/29/2014,Heating Oil,Energy,3.02
1/29/2014,Natural Gas,Energy,3.06
1/29/2014,Platinum,Precious Metals,1408.10
1/29/2014,Rice,Agriculture,15.53
1/29/2014,Silver,Precious Metals,19.55
1/29/2014,Soybeans,Agriculture,1330.50
1/29/2014,Wheat,Agriculture,587.00
1/30/2014,Crude Oil,Energy,97.42
1/30/2014,Gasoline,Energy,2.67
1/30/2014,Gold,Precious Metals,1242.50
1/30/2014,Heating Oil,Energy,3.03
1/30/2014,Natural Gas,Energy,3.19
1/30/2014,Platinum,Precious Metals,1382.30
1/30/2014,Rice,Agriculture,15.63
1/30/2014,Silver,Precious Metals,19.13
1/30/2014,Soybeans,Agriculture,1325.00
1/30/2014,Wheat,Agriculture,595.50
1/31/2014,Crude Oil,Energy,97.97
1/31/2014,Gasoline,Energy,2.63
1/31/2014,Gold,Precious Metals,1239.80
1/31/2014,Heating Oil,Energy,3.00
1/31/2014,Natural Gas,Energy,3.17
1/31/2014,Platinum,Precious Metals,1375.70
1/31/2014,Rice,Agriculture,15.71
1/31/2014,Silver,Precious Metals,19.12
1/31/2014,Soybeans,Agriculture,1347.75
1/31/2014,Wheat,Agriculture,596.25
2/3/2014,Crude Oil,Energy,97.40
2/3/2014,Gasoline,Energy,2.61
2/3/2014,Gold,Precious Metals,1259.90
2/3/2014,Heating Oil,Energy,3.01
2/3/2014,Natural Gas,Energy,3.12
2/3/2014,Platinum,Precious Metals,1386.60
2/3/2014,Rice,Agriculture,15.59
2/3/2014,Silver,Precious Metals,19.41
2/3/2014,Soybeans,Agriculture,1342.00
2/3/2014,Wheat,Agriculture,607.50
2/4/2014,Crude Oil,Energy,96.53
2/4/2014,Gasoline,Energy,2.60
2/4/2014,Gold,Precious Metals,1251.20
2/4/2014,Heating Oil,Energy,2.98
2/4/2014,Natural Gas,Energy,3.23
2/4/2014,Platinum,Precious Metals,1373.40
2/4/2014,Rice,Agriculture,15.86
2/4/2014,Silver,Precious Metals,19.42
2/4/2014,Soybeans,Agriculture,1347.75
2/4/2014,Wheat,Agriculture,613.50
2/5/2014,Crude Oil,Energy,97.67
2/5/2014,Gasoline,Energy,2.64
2/5/2014,Gold,Precious Metals,1256.90
2/5/2014,Heating Oil,Energy,3.00
2/5/2014,Natural Gas,Energy,3.36
2/5/2014,Platinum,Precious Metals,1379.30
2/5/2014,Rice,Agriculture,15.80
2/5/2014,Silver,Precious Metals,19.81
2/5/2014,Soybeans,Agriculture,1360.25
2/5/2014,Wheat,Agriculture,613.50
2/6/2014,Crude Oil,Energy,97.25
2/6/2014,Gasoline,Energy,2.68
2/6/2014,Gold,Precious Metals,1257.20
2/6/2014,Heating Oil,Energy,3.00
2/6/2014,Natural Gas,Energy,3.38
2/6/2014,Platinum,Precious Metals,1374.90
2/6/2014,Rice,Agriculture,15.48
2/6/2014,Silver,Precious Metals,19.93
2/6/2014,Soybeans,Agriculture,1375.00
2/6/2014,Wheat,Agriculture,605.50
2/7/2014,Crude Oil,Energy,97.97
2/7/2014,Gasoline,Energy,2.75
2/7/2014,Gold,Precious Metals,1262.90
2/7/2014,Heating Oil,Energy,3.05
2/7/2014,Natural Gas,Energy,3.33
2/7/2014,Platinum,Precious Metals,1379.20
2/7/2014,Rice,Agriculture,15.34
2/7/2014,Silver,Precious Metals,19.94
2/7/2014,Soybeans,Agriculture,1387.25
2/7/2014,Wheat,Agriculture,617.00
2/10/2014,Crude Oil,Energy,100.05
2/10/2014,Gasoline,Energy,2.72
2/10/2014,Gold,Precious Metals,1274.70
2/10/2014,Heating Oil,Energy,3.00
2/10/2014,Natural Gas,Energy,3.28
2/10/2014,Platinum,Precious Metals,1385.90
2/10/2014,Rice,Agriculture,15.81
2/10/2014,Silver,Precious Metals,20.11
2/10/2014,Soybeans,Agriculture,1397.00
2/10/2014,Wheat,Agriculture,618.00
2/11/2014,Crude Oil,Energy,100.39
2/11/2014,Gasoline,Energy,2.75
2/11/2014,Gold,Precious Metals,1289.80
2/11/2014,Heating Oil,Energy,3.03
2/11/2014,Natural Gas,Energy,3.24
2/11/2014,Platinum,Precious Metals,1387.80
2/11/2014,Rice,Agriculture,15.76
2/11/2014,Silver,Precious Metals,20.15
2/11/2014,Soybeans,Agriculture,1390.00
2/11/2014,Wheat,Agriculture,605.50
2/12/2014,Crude Oil,Energy,100.46
2/12/2014,Gasoline,Energy,2.76
2/12/2014,Gold,Precious Metals,1295.00
2/12/2014,Heating Oil,Energy,3.01
2/12/2014,Natural Gas,Energy,3.20
2/12/2014,Platinum,Precious Metals,1407.30
2/12/2014,Rice,Agriculture,15.62
2/12/2014,Silver,Precious Metals,20.34
2/12/2014,Soybeans,Agriculture,1414.00
2/12/2014,Wheat,Agriculture,589.25
2/13/2014,Crude Oil,Energy,100.27
2/13/2014,Gasoline,Energy,2.95
2/13/2014,Gold,Precious Metals,1300.10
2/13/2014,Heating Oil,Energy,3.03
2/13/2014,Natural Gas,Energy,3.37
2/13/2014,Platinum,Precious Metals,1416.60
2/13/2014,Rice,Agriculture,15.68
2/13/2014,Silver,Precious Metals,20.40
2/13/2014,Soybeans,Agriculture,1409.25
2/13/2014,Wheat,Agriculture,602.25
2/14/2014,Crude Oil,Energy,100.34
2/14/2014,Gasoline,Energy,2.97
2/14/2014,Gold,Precious Metals,1318.60
2/14/2014,Heating Oil,Energy,3.02
2/14/2014,Natural Gas,Energy,3.30
2/14/2014,Platinum,Precious Metals,1430.10
2/14/2014,Rice,Agriculture,15.64
2/14/2014,Silver,Precious Metals,21.42
2/14/2014,Soybeans,Agriculture,1423.00
2/14/2014,Wheat,Agriculture,631.50
2/18/2014,Crude Oil,Energy,100.88
2/18/2014,Gasoline,Energy,3.00
2/18/2014,Gold,Precious Metals,1324.40
2/18/2014,Heating Oil,Energy,3.05
2/18/2014,Natural Gas,Energy,3.41
2/18/2014,Platinum,Precious Metals,1424.50
2/18/2014,Rice,Agriculture,15.39
2/18/2014,Silver,Precious Metals,21.90
2/18/2014,Soybeans,Agriculture,1420.50
